author,video_url,title,caption,create_time_unix,create_date_utc,shares,comments,likes,subs,views_per_sub,num_views
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7562172024068541703,,,,,,,,573700,,99K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7561832990200827144,,,,,,,,573700,,393.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7561363681792085256,,,,,,,,573700,,536.4K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7560686958142393608,,,,,,,,573700,,135.6K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7560653217554599176,,,,,,,,573700,,159.6K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7559924332810587399,,,,,,,,573700,,2.2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7559557707452173575,,,,,,,,573700,,117.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7558497384628571410,,,,,,,,573700,,1.2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7558496800198446354,,,,,,,,573700,,253.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7557750001212968199,,,,,,,,573700,,1.1M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7557747678281616648,,,,,,,,573700,,64.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7557698046218358034,,,,,,,,573700,,60.4K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7557359363174763794,,,,,,,,573700,,93.9K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7556641239001533704,,,,,,,,573700,,93.4K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7556240116432342280,,,,,,,,573700,,833K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7555518079137090824,,,,,,,,573700,,25.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7555509772259200274,,,,,,,,573700,,496.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7554391540295044370,,,,,,,,573700,,65.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7554383063573204242,,,,,,,,573700,,218K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7553649349243309319,,,,,,,,573700,,22.9K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7553640771161820434,,,,,,,,573700,,345.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7553263544616127762,,,,,,,,573700,,297K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7552176768510135560,,,,,,,,573700,,645K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7551482672795618578,,,,,,,,573700,,1.3M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7550193523518213384,,,,,,,,573700,,898.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7549590951220628754,,,,,,,,573700,,4.2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7548874981032070418,,,,,,,,573700,,2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7548405698451803410,,,,,,,,573700,,136.6K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7548404402214817042,,,,,,,,573700,,105.6K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7548395511640886536,,,,,,,,573700,,573.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7547402201757420808,,,,,,,,573700,,1.7M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7546912009728789767,,,,,,,,573700,,323.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7546903935513120007,,,,,,,,573700,,1.1M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7546599625872919815,,,,,,,,573700,,117.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7546599035939884295,,,,,,,,573700,,37.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7545390989939100935,,,,,,,,573700,,550.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7545182472884030738,,,,,,,,573700,,4.7M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7545157328199257352,,,,,,,,573700,,119.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7544970037900201234,,,,,,,,573700,,2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7544734108891483410,,,,,,,,573700,,581.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7542365055480827144,,,,,,,,573700,,1.4M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7542013946975358216,,,,,,,,573700,,854.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7541811615423876359,,,,,,,,573700,,398.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7540257753546099976,,,,,,,,573700,,180.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7539474218354789639,,,,,,,,573700,,585K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7539448375381478674,,,,,,,,573700,,849.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7539202020490874120,,,,,,,,573700,,273.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7538863062036630802,,,,,,,,573700,,585.9K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7538433413720624402,,,,,,,,573700,,725.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7538432810583969032,,,,,,,,573700,,30.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7538432242524179720,,,,,,,,573700,,90.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7538099142376033554,,,,,,,,573700,,957.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7537688526658211079,,,,,,,,573700,,73.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7537685873979034888,,,,,,,,573700,,2.6M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7537339796243418375,,,,,,,,573700,,101.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7536909208801791239,,,,,,,,573700,,312.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7536603019056663816,,,,,,,,573700,,57.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7536602540733959442,,,,,,,,573700,,1.8M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7536186998101593351,,,,,,,,573700,,392.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7536186795831151890,,,,,,,,573700,,121.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7536181592595729671,,,,,,,,573700,,40.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7535023044771843335,,,,,,,,573700,,389.1K
